Reaxys Registry Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315173;,5135543;,4483670;,6323706;,6004514;,6055692;,6348525;,19596228;,4645088;,11235131;,27726064;,5317483;,6838490;,29701747;,9874098;,2790410;,7848247;,22323805;,10393919;,5192861;,21118451;,9349344;,8225880;,33121425;,1554535;,23106341;,21284241;,29387306;,27897719;,35222197;,28864452;,36570696;,33274453;,18885739;,24628208;,22713234;,34718340;,
7315174;,5135569;,4483673;,6334058;,6004517;,6059011;,6348733;,19618454;,4645105;,11256896;,27726065;,5318176;,6838499;,29701752;,9966194;,2970205;,7848657;,22384396;,10394118;,5193035;,21124216;,9349841;,8486104;,33500154;,2051452;,23106342;,21284394;,29387534;,27897720;,35228908;,28878113;,36574176;,33640992;,18885747;,24630603;,22713235;,34718345;,
7315229;,5135571;,4483687;,6376832;,6004570;,6060302;,6348768;,19744628;,4645116;,11274203;,27726066;,5318307;,6838820;,29701757;,10011865;,3104302;,7848681;,22483332;,10394701;,5193710;,21124220;,9350146;,23898437;,33843764;,2910836;,23110292;,21284395;,29387535;,27906195;,35228909;,28878114;,36594265;,33824864;,18897335;,24630604;,22713238;,34718346;,
7315459;,5135597;,4483706;,6377158;,6004586;,6060305;,6348817;,19793963;,4645119;,11274205;,27726068;,5319573;,6839874;,29701758;,10012623;,3104917;,7848755;,22503170;,10395298;,5194552;,21131280;,9350488;,3559382;,33843765;,3325639;,23114322;,21284400;,29387537;,27906247;,35228944;,28879914;,36594266;,34045364;,18918489;,24631604;,22722439;,34775007;,
7315665;,5135600;,4483839;,6385397;,6004588;,6060631;,6348848;,19794626;,4645122;,11276167;,27726069;,5322079;,6840003;,29701759;,10016701;,3254838;,7848835;,22503174;,10396112;,5195634;,21131281;,9350499;,3917523;,33843768;,3453096;,23114654;,21294734;,29387538;,27906266;,35228945;,28879915;,36600151;,34586324;,18927689;,24631605;,22730697;,34834089;,
7315887;,5135633;,4483866;,6396480;,6004593;,6060632;,6348888;,19794628;,4645123;,11276173;,27726071;,5323359;,6840577;,29701760;,10028978;,3303125;,7849145;,22506427;,10396517;,5195847;,21131282;,9351091;,18588378;,33843769;,3605568;,23114655;,21294735;,29394090;,27906267;,35228948;,28879916;,36600152;,34922317;,18927692;,24631606;,22732205;,34955473;,
7316096;,5135806;,4483874;,6409546;,6004599;,6061051;,6348910;,19937084;,4645126;,11276177;,27730197;,5323360;,6850853;,29705819;,10035130;,3321375;,7849328;,22533882;,10396608;,5196580;,21131283;,9351375;,19936533;,33854492;,4240281;,23114656;,21294736;,29394091;,27906269;,35228949;,28886440;,36600153;,35300732;,18927693;,24631607;,22732207;,34955475;,
7316714;,5135842;,4483938;,6416907;,6004608;,6061253;,6349246;,19991104;,4645184;,11276178;,27730198;,5323643;,6850854;,29710211;,10100674;,3563441;,7849375;,22566064;,10396956;,5197222;,21133933;,9351427;,20164403;,33862220;,5056339;,23114657;,21297330;,29394092;,27909160;,35228950;,28886441;,36600229;,35363871;,19006280;,24631792;,22732210;,34958554;,
7316793;,5135886;,4483985;,6498876;,6004690;,6061441;,6349247;,20039841;,4645196;,11276179;,27730199;,5323644;,6853413;,29710212;,10143975;,3582234;,7849964;,22566065;,10397130;,5198081;,21143137;,9351497;,20164405;,33862222;,5261127;,23114658;,21297331;,29394093;,27925206;,35230109;,28886442;,36600230;,35952433;,19022356;,24633289;,22732212;,35033861;,
7316809;,5135900;,4484005;,6540280;,6004752;,6062414;,6349275;,20058808;,4645315;,11276666;,27730200;,5324820;,6854441;,29719518;,10144976;,3582725;,7850153;,22566066;,10397873;,5198154;,21143138;,9351541;,20164406;,33862224;,5942510;,23114659;,21327948;,29398641;,27925207;,35230110;,28886863;,36600231;,36347918;,19030117;,24648528;,22733687;,35033864;,
7316812;,5135912;,4484006;,6541815;,6004769;,6062538;,6349276;,20237452;,4645339;,11283715;,27730201;,5325467;,6859485;,29719519;,10166632;,3583121;,7850431;,22575693;,10397892;,5198328;,21143140;,9351583;,21761661;,34073703;,7330959;,23114661;,21327949;,29398642;,27925215;,35230111;,28888669;,36600232;,36347920;,19031914;,24648529;,22733688;,35039390;,
7317193;,5135914;,4484015;,6569618;,6004783;,6062575;,6349626;,20352140;,4645341;,11283716;,27730202;,5325468;,6859545;,29721684;,10182854;,3730907;,7850641;,22603870;,10397928;,5198368;,21143142;,9351591;,23002824;,34073704;,9424799;,23114663;,21327950;,29398643;,27925216;,35230231;,28888670;,36600661;,36347921;,19096702;,24648530;,22733695;,35112523;,
7317598;,5135979;,4484055;,6603943;,6004800;,6062682;,6349628;,20389747;,4645406;,11283765;,27730203;,5325579;,6862412;,29733959;,10201036;,3993574;,7850762;,22603871;,10397996;,5198503;,21143143;,9351647;,34540017;,34167500;,10141026;,23121554;,21327951;,29398645;,27927700;,35233930;,28888671;,36600662;,36347926;,19111647;,24656221;,22733698;,35165079;,
7317653;,5136042;,4484157;,6613250;,6004918;,6063539;,6349668;,20433705;,4645433;,11283766;,27730205;,5325580;,6865304;,29737329;,10283241;,4111376;,7850935;,22625765;,10398077;,5198769;,21154523;,9351843;,9008771;,34239802;,10353302;,23121555;,21327952;,29398646;,27930826;,35233931;,28925262;,36606973;,36347928;,19111649;,24657676;,22733699;,35180432;,
7317678;,5136055;,4484185;,6637962;,6004989;,6064805;,6349669;,20443214;,4645471;,11283767;,27730253;,5331120;,6865305;,29738579;,10289659;,4188083;,7851055;,22636319;,10398299;,5199291;,21154524;,9351904;,11152360;,34239803;,11097121;,23121556;,21327953;,29401623;,27930839;,35233932;,28925263;,36606974;,36347939;,21476858;,24657681;,22733700;,35204352;,
7317770;,5136093;,4484199;,6638900;,6005027;,6064903;,6349850;,20613932;,4645483;,11285462;,27730254;,5334490;,6867383;,29738581;,10341991;,4188220;,7851124;,22709829;,10398393;,5199361;,21155183;,9351929;,21026588;,34240168;,13500673;,23121557;,21333640;,29401624;,27930843;,35234596;,28925335;,36611818;,18495;,19159272;,24657684;,22733999;,35204353;,
7317817;,5136172;,4484200;,6648766;,6005029;,6064942;,6349976;,20717379;,4645485;,11285464;,27730256;,5337960;,6868693;,29738583;,10354198;,4192930;,7851212;,22709830;,10398850;,5200508;,21155185;,9352107;,23425348;,34240169;,17623254;,23126877;,21333641;,29412265;,27931687;,35294748;,28931934;,36611819;,64638;,19166035;,24664045;,22734001;,35204354;,
7317824;,5136200;,4484237;,6660681;,6005069;,6065013;,6349994;,20763508;,4645516;,11285465;,27731185;,5338541;,6876232;,29741586;,10369021;,4232870;,7851269;,22733951;,10399231;,5200509;,21155186;,9352280;,23425349;,34324242;,19172871;,23126878;,21343081;,29412266;,27933961;,35295449;,28931935;,36615197;,241795;,19225020;,24664048;,22734021;,35204355;,
7317858;,5136316;,4484290;,6670019;,6005104;,6065334;,6350013;,20769215;,4645527;,11285466;,27731186;,5347814;,6889326;,29742245;,10394326;,4432616;,7851300;,22742122;,10399440;,5200619;,21155187;,9352789;,24694185;,34402760;,19312049;,23126879;,21343088;,29412963;,27935268;,35318788;,28931936;,36631251;,245210;,19334198;,24664050;,22737938;,35204356;,
7318125;,5136376;,4484321;,6737397;,6005157;,6065410;,6350137;,20779824;,4645587;,11285467;,27731214;,5348897;,6892761;,29751019;,10445544;,4450782;,7851314;,22749760;,10399935;,5202004;,21155188;,9352848;,19781030;,34491060;,19334191;,23126880;,21344216;,29412964;,27935269;,35321356;,28931938;,36634039;,247156;,19334205;,24668089;,22737939;,35204357;,
7318334;,5136381;,4484424;,6747646;,6005202;,6065830;,6350569;,20818945;,4645711;,11285469;,27731215;,5349675;,6894385;,29751020;,10511125;,4503797;,7851339;,22803308;,10400079;,5203288;,21155189;,9352852;,19781032;,34550409;,19885106;,23126883;,21344220;,29414640;,27935270;,35321357;,28931939;,36634040;,338416;,19378557;,24668968;,22737941;,35213441;,
7318894;,5136475;,4484439;,6806169;,6005247;,6065947;,6350570;,21041586;,4645723;,11285470;,27731220;,5351225;,6917908;,29751021;,10666262;,4528160;,7851347;,22803310;,10400271;,5203439;,21155190;,9353083;,19781036;,34641642;,20595369;,23127114;,21357637;,29416451;,27936100;,35321469;,28931940;,36634041;,402902;,19511821;,24675056;,22745432;,35213442;,
7319008;,5136482;,4484509;,6824667;,6005288;,6067131;,6350721;,21049644;,4645730;,11285604;,27731223;,5354126;,6924229;,29751024;,10673647;,4619214;,7851398;,22815236;,10400887;,5203592;,21155191;,9353542;,20498761;,34641646;,20660920;,23127259;,21378217;,29417802;,27936101;,35321470;,28931941;,36634042;,455060;,19529685;,24675057;,22745434;,35222818;,
7319122;,5136590;,4484558;,6847173;,6005407;,6067183;,6350722;,21110839;,4645746;,11285605;,27757577;,5355155;,6926105;,29751025;,10681603;,4651363;,7851450;,22815238;,10400889;,5203742;,21155192;,9353745;,21026585;,35121625;,20777785;,23127260;,21383023;,29438807;,27936102;,35324019;,28931942;,36634043;,456010;,19533271;,24675058;,22750555;,35222819;,
7319281;,5136622;,4484625;,6864544;,6005422;,6067549;,6350831;,21422729;,4645806;,11285606;,27761042;,5355358;,6926297;,29761144;,10713010;,4672739;,7851461;,22912541;,10401441;,5203803;,21155193;,9354056;,28413827;,35122161;,20946119;,23127261;,21386395;,29438808;,27936103;,35324020;,28931943;,36638511;,484007;,19533274;,24675059;,22750562;,35222820;,
7319782;,5136654;,4484650;,6865291;,6005434;,6067719;,6351584;,21433548;,4645825;,11285607;,27765220;,5356701;,6929342;,29763141;,10787068;,4680550;,7851585;,22925850;,10402043;,5205250;,21155261;,9354447;,29801214;,35167464;,21157809;,23127262;,21386396;,29438809;,27941686;,35324021;,28938029;,36638512;,537175;,19579398;,24675060;,22750563;,35222821;,
7319797;,5136684;,4484696;,6870090;,6005587;,6067720;,6351636;,21433551;,4645827;,11285608;,27765221;,5356789;,6929866;,29766108;,11030750;,4692497;,7851610;,22946804;,10402052;,5206045;,21158302;,9354481;,32166665;,35312425;,21258901;,23127265;,21386399;,29438814;,27941687;,35324022;,28938030;,36638513;,1036455;,19644371;,24675061;,22750564;,35222822;,
7319867;,5136689;,4484766;,6874719;,6005589;,6068309;,6351661;,21738663;,4645916;,11285609;,27765222;,5357134;,6929976;,29766120;,11094029;,4720380;,7858967;,22946806;,10403485;,5206251;,21171833;,9354511;,35248123;,35357381;,21583718;,23127267;,21386407;,29439515;,27941754;,35357190;,28941761;,36647628;,1036456;,19668790;,24675062;,22750566;,35222823;,
7319896;,5136737;,4485038;,6879307;,6005599;,6068344;,6351854;,21779486;,4645917;,11285610;,27765227;,5358461;,6930841;,29806626;,11275493;,4826179;,7859412;,22957073;,10405025;,5206554;,21205678;,9354543;,35248124;,35363872;,21617464;,23127268;,21386408;,29439519;,27941756;,35357191;,28941767;,36647794;,1106910;,19790432;,24675063;,22750567;,35222824;,
7320306;,5136757;,4485084;,6890805;,6005615;,6068591;,6351855;,21818237;,4645925;,11285611;,27765235;,5360941;,6931268;,29808088;,11289878;,4881111;,7870764;,22957074;,10405625;,5207252;,21205679;,9354631;,36753671;,35515063;,21666500;,23127269;,21386409;,29439520;,27945535;,35357192;,28945306;,36647795;,1158687;,19885869;,24682707;,22750569;,35238967;,
7320413;,5137022;,4485085;,6892516;,6005843;,6068727;,6351884;,21818238;,4646056;,11285612;,27765243;,5368409;,6932009;,29808104;,15872427;,5103822;,7871403;,22957075;,10405727;,5208262;,21205680;,9354712;,19030621;,31646900;,21935187;,23127270;,21386412;,29444837;,27945536;,35357193;,28945313;,36647796;,1398699;,19901131;,24682711;,22750571;,35238983;,
7320603;,5137027;,4485087;,6919038;,6005873;,6069211;,6352102;,22016671;,4646106;,11285613;,27793472;,5368601;,6932299;,29808105;,16479481;,5172268;,7872413;,22957077;,10407753;,5208398;,21205681;,9354843;,19781031;,31646902;,22535632;,23127271;,21391287;,29452287;,27965553;,35361296;,28945314;,36649810;,1529887;,19963351;,24682712;,22750579;,35238995;,
7320650;,5137042;,4485180;,6941814;,6006076;,6071000;,6352192;,22042254;,4646110;,11285614;,27803329;,5369898;,6932494;,29841739;,16756526;,5299746;,7872435;,22957089;,10408071;,5208806;,21205682;,9354855;,21026587;,31647972;,23022621;,23127274;,21392533;,29452336;,27965559;,35361303;,28945319;,36649811;,1533915;,19970888;,24691563;,22750581;,35238998;,
7320804;,5137073;,4485256;,6950010;,6006141;,6072997;,6352732;,22067618;,4646119;,11285615;,27803330;,5370241;,6933042;,29841744;,17419392;,5305518;,7873323;,22962312;,10408289;,5208897;,21205684;,9354861;,21523040;,31647975;,23180997;,23127276;,21392538;,29452349;,27965561;,35362222;,28946202;,36649812;,1581674;,19979653;,24692927;,22750582;,35335321;,
7320896;,5137200;,4485281;,6970158;,6006166;,6072998;,6352798;,22187245;,4646128;,11285616;,27803331;,5370585;,6933311;,29841745;,18436690;,5337679;,7873412;,22993964;,10408906;,5209112;,21205686;,9355311;,22396439;,31662325;,31556142;,23127282;,21392539;,29452350;,27965562;,35362225;,28946775;,36649816;,1588935;,19979656;,24692928;,22750583;,35353102;,
7320899;,5137260;,4485319;,6980849;,6006167;,6073000;,6353209;,22190148;,4646142;,11285617;,27805028;,5370672;,6933521;,29841750;,18721013;,5429227;,7874513;,22993970;,10410381;,5209136;,21205687;,9355580;,22803621;,31662326;,31505;,23127283;,21392541;,29452352;,27965563;,35362233;,28946778;,36649817;,2788407;,19979657;,24701266;,22750584;,35353105;,
7320944;,5137372;,4485335;,6983685;,6006318;,6073715;,6353525;,22323807;,4646150;,11285618;,27805029;,5370751;,6933646;,29841754;,18750931;,5546425;,7876610;,23005835;,10410497;,5209172;,21205688;,9355649;,31886895;,31675796;,224764;,23127285;,21392542;,29453069;,27966140;,35363848;,28946779;,36649818;,3021219;,19979658;,24701269;,22750585;,35353107;,
7321537;,5137486;,4485523;,6985011;,6006449;,6074808;,6353531;,22325730;,4646151;,11285878;,27805030;,5370814;,6934517;,29841759;,19187634;,5556926;,7876950;,23035552;,10411107;,5209293;,21214262;,9355876;,31886896;,31682142;,252911;,23127286;,21392543;,29453076;,27972268;,35363857;,28946803;,36649826;,3097037;,19982528;,24701270;,22750587;,35357264;,
7321725;,5137512;,4485540;,6992059;,6006505;,6075474;,6353538;,22357632;,4646170;,11286906;,27805038;,5371752;,6934693;,29866510;,19347625;,5706159;,7885290;,23035556;,10411330;,5209738;,21214263;,9355989;,31888298;,31682533;,360451;,23128115;,21392545;,29459655;,27972271;,35363861;,28953625;,36649827;,3425388;,20024527;,24701271;,22750588;,35406688;,
7322049;,5137518;,4485584;,7044304;,6006542;,6075860;,6353540;,22447377;,607898;,11286912;,27805039;,5371755;,6935508;,29866511;,19552188;,5758464;,7885233;,23040147;,10411959;,5209739;,21214265;,9355991;,32078184;,31753361;,421096;,23128126;,21394874;,29460093;,27973068;,35363863;,28953626;,36656841;,3442075;,20030514;,24701272;,22750590;,35406689;,
7322081;,5137535;,4485601;,7047643;,6006655;,6075863;,6353547;,22483860;,472792;,11288295;,27805040;,5372134;,6935572;,29866513;,19596949;,5813648;,7885316;,23040150;,10412165;,5209890;,21214266;,9356091;,32078185;,31753363;,687019;,23131981;,21394876;,29460094;,27974914;,35363866;,28953627;,36662410;,3521725;,20054752;,24704568;,22753833;,35406690;,
7322110;,5137553;,4485616;,7216241;,6006757;,6076033;,6354118;,22503187;,4352100;,11288296;,27812680;,5372162;,6935714;,29872006;,19681816;,5842767;,7885350;,23043565;,10413077;,5210170;,21263751;,9356092;,32078186;,31766854;,1201909;,23131982;,21408068;,29469741;,27974915;,35363870;,28953628;,36662411;,3699918;,20087348;,26471358;,22753834;,35410354;,
7322275;,5137561;,4485728;,7255462;,6006842;,6076456;,6354119;,22656296;,2057223;,11288306;,27812681;,5372209;,6935731;,29875678;,19793503;,5877203;,7885634;,23065962;,10413294;,5210253;,21271834;,9356096;,32078187;,31768572;,1427661;,23131983;,21408069;,29469752;,27974916;,35387752;,28953805;,36662412;,3737343;,20151807;,26471380;,22758686;,35412651;,
7322540;,5137599;,4485807;,7257230;,6006869;,6076457;,6354581;,22670318;,383644;,11288308;,27812682;,5372339;,6938204;,29879365;,19793504;,5968436;,7887384;,23088974;,10437578;,5210677;,21299393;,9356182;,32221385;,31787493;,1889108;,23131984;,21408072;,29470772;,27974917;,35387753;,28953806;,36662413;,3754461;,20205440;,26476060;,22758688;,35418325;,
7323048;,5137624;,4485838;,7257231;,6006944;,6077560;,6354582;,23104782;,606802;,11288314;,27812685;,5372518;,6939205;,29879366;,19970426;,6155084;,7888540;,23090405;,10438112;,5211052;,21299399;,9356366;,32221395;,31787494;,2186744;,23134391;,21408073;,29470775;,27974918;,35387754;,28953807;,36662414;,3815208;,20230606;,26479088;,22758689;,35418326;,
7323117;,5137657;,4485914;,7311542;,6007007;,6078302;,6354635;,23187516;,742624;,11289881;,27812939;,5372601;,6939681;,29879367;,20125212;,6156464;,7888549;,23091416;,10439018;,5211563;,21299401;,9356368;,32221396;,31787496;,2929324;,23134393;,21408074;,29470782;,27974919;,35387755;,28959032;,36662415;,4221168;,20294056;,26479096;,22758690;,35418327;,
7323251;,5137827;,4485972;,7372774;,6007177;,6078303;,6354725;,23422222;,608049;,11289971;,27825698;,5372645;,6940261;,29879368;,20504780;,6508338;,7891222;,23109102;,10441421;,5211574;,21299402;,9357725;,32221397;,31787498;,3146261;,23134401;,21408075;,29470783;,27974948;,35387757;,28959034;,36662416;,4256503;,20344320;,26479097;,22758693;,35418328;,
7323446;,5137840;,4486000;,7373600;,6007189;,6078304;,6354754;,23422227;,606301;,11289977;,27847974;,5372787;,6941388;,29879369;,20555835;,6508464;,7891223;,23109106;,10442367;,5211613;,21347828;,9358109;,32221398;,31787501;,3378758;,23134402;,21408076;,29470784;,27974952;,35394568;,28959416;,36662417;,4512685;,20404898;,26479098;,22758696;,35418329;,
7323494;,5137855;,4486001;,7374500;,6007288;,6078305;,6354786;,23510562;,91867;,11290294;,27871371;,5372793;,6942224;,29879370;,20575535;,6539064;,7896369;,23109815;,10442581;,5211642;,21369127;,9358232;,32221399;,31839171;,3412880;,23136378;,21410776;,29472392;,27974965;,35397112;,28974360;,36662424;,4549680;,20512728;,26479828;,22758699;,35418330;,
7323522;,5137860;,4486024;,7397547;,6007501;,6078868;,6355124;,23573370;,1910963;,11290328;,27871372;,5372828;,6943054;,29887985;,20731174;,6649004;,7896557;,23109816;,10444794;,5211691;,21375361;,9358828;,32221400;,31839172;,5302785;,23136381;,21420021;,29472393;,27974966;,35397113;,28974363;,36671192;,4564605;,20556831;,26481121;,22760689;,35418331;,
7323602;,5137964;,4486100;,7434273;,6007559;,6079102;,6355272;,23629084;,4223127;,11290332;,27896056;,5372844;,6946433;,30024251;,21041585;,6930674;,7896775;,23109817;,10445789;,5211850;,21375363;,9359134;,32221401;,31927988;,5429662;,23136382;,21420022;,29472394;,27975076;,35397114;,28974365;,36677077;,5029063;,20595373;,26481122;,22760690;,35418332;,
7323979;,5137980;,4486116;,7523132;,6007723;,6079353;,6355309;,23731289;,878524;,11290351;,27896058;,5372899;,6950093;,30024255;,21077555;,7116752;,7898313;,23109819;,10448970;,5211945;,21405696;,9359223;,32275153;,31927990;,5973877;,23136386;,21420023;,29482201;,27975077;,35400678;,28986450;,36684308;,5074966;,20597816;,26481127;,22760691;,35418333;,
7324045;,5138044;,4486250;,7528912;,6007846;,6079515;,6355310;,23797305;,1978326;,11290353;,27897923;,5373529;,6950373;,30057851;,21482411;,7202622;,7898647;,23109820;,10449202;,5213143;,21405697;,9360188;,32320758;,31927998;,6334596;,23140049;,21420027;,29485988;,27975078;,35400680;,29003364;,36684310;,5075782;,20601666;,26481128;,22763694;,35462523;,
7324905;,5138096;,4486282;,7582065;,6007994;,6080660;,6355352;,23931180;,386123;,11290354;,27899909;,5373645;,6950492;,30060230;,21577123;,7203272;,7898835;,23133851;,10449399;,5213508;,21405698;,9360329;,32320759;,31927999;,6893240;,23140053;,21420031;,29488988;,27975079;,35400681;,29031410;,36684317;,5089938;,20662671;,26481129;,22773109;,35544921;,
7326638;,5138098;,4486285;,7582551;,6008020;,6081148;,6355353;,24049957;,113176;,11304690;,27899910;,5381814;,6950530;,30060231;,21708388;,7204516;,7898844;,23156433;,10449749;,5213951;,21405699;,9360421;,32575852;,31928001;,7130060;,23141111;,21420837;,29488990;,27975080;,35400682;,29031411;,36690887;,5352157;,20685621;,26481130;,22789384;,35544924;,
7334119;,5138126;,4486358;,7645824;,6008111;,6085643;,6355358;,24050758;,471913;,11304691;,27901976;,5382622;,6950707;,30060233;,21735366;,7470148;,7899366;,23156435;,10452112;,5214081;,21413273;,9361801;,32634787;,31945011;,7649039;,23141113;,21431632;,29491577;,27975081;,35400683;,29032123;,36690888;,5534776;,20699486;,26481131;,22789385;,35544928;,
7335140;,5138134;,4486401;,7731022;,6008203;,6134329;,6355730;,24051110;,606264;,11304733;,27905918;,5383032;,6959923;,30060236;,21804177;,7542720;,7899496;,23157529;,10453664;,5214084;,21413274;,9362254;,32634789;,31952102;,7658827;,23146048;,21431635;,29491578;,27975082;,35400685;,29032463;,36695444;,5574443;,20777788;,26481132;,22789386;,35544929;,
7335143;,5138135;,4486402;,7780915;,6008426;,6137121;,6356042;,24648226;,2207381;,11304734;,27905919;,5383218;,6960556;,30064740;,21827102;,7564174;,7899733;,23398387;,10455997;,5214222;,21413275;,9364131;,32634792;,31961079;,8218344;,23149836;,21431636;,29491579;,27975083;,35400686;,29032464;,36701602;,5695655;,20801835;,26491734;,22790378;,35544930;,
7335935;,5138140;,4486404;,7782927;,6008438;,6138047;,6356066;,24665570;,2471942;,11304735;,27911198;,5383478;,6960855;,30064741;,21849604;,7660511;,7900203;,23427156;,10456735;,5214339;,21413277;,9367454;,32634795;,32041568;,8239828;,23152080;,21431637;,29491580;,27975084;,35410657;,29032465;,36701603;,5942326;,20802975;,26491735;,22803991;,35544931;,
7336657;,5138207;,4486408;,7882325;,6008550;,6138844;,6356384;,24674967;,742765;,11304736;,27917503;,5383734;,6970509;,30080030;,22270468;,7704614;,7900236;,23427158;,10457310;,5214652;,21413278;,9367756;,32746532;,32041571;,8279744;,23152081;,21445386;,29491581;,27975086;,35410660;,29032466;,36701604;,6040830;,20818741;,26496765;,22803992;,35544932;,
7336791;,5138225;,4486497;,7946810;,6008562;,6139439;,6356521;,26518925;,2220661;,11304751;,27917504;,5383919;,6972301;,30080031;,22344920;,7718842;,7900694;,23467179;,10459759;,5214755;,21413279;,9368320;,32746534;,32089228;,9220279;,23152082;,21446369;,29491582;,27975087;,35410678;,29039710;,36701605;,6066215;,20853230;,26496766;,22803995;,35544933;,
7336792;,5138280;,4486528;,7955090;,6008617;,6139487;,6356545;,26724933;,608838;,11304752;,27932018;,5383920;,6972352;,30081537;,22427679;,7813807;,7901292;,23467189;,10460367;,5214801;,21413280;,9370101;,32942468;,32089230;,9654345;,23152097;,21446370;,29539773;,27980138;,35410679;,29039711;,36709368;,6141535;,20935913;,26496767;,22803996;,35550559;,
7337238;,5138321;,4486529;,8054559;,6008650;,6140073;,6356814;,26747373;,386547;,11304753;,27964133;,5384699;,6985560;,30104226;,22427680;,7936908;,7901501;,23472220;,10460520;,5214816;,21420838;,9371130;,32942472;,32089231;,9743658;,23152098;,21456150;,29539774;,27980139;,35412672;,29039712;,36709369;,6260966;,20977949;,26496768;,22807762;,35550568;,
7337266;,5138348;,4486568;,8058257;,6008815;,6140237;,6356965;,26775495;,3546821;,11304754;,27964134;,5384973;,6987661;,30104227;,22553099;,7938710;,7901539;,23472225;,10461908;,5215258;,21430269;,9372274;,33035247;,32090114;,9831428;,23152099;,21456151;,29539775;,27987159;,35415603;,29039713;,36709370;,6397525;,21025528;,26496769;,22815225;,35550573;,
7337388;,5138397;,4486614;,8154008;,6008826;,6143303;,6357262;,26813035;,1917878;,11304755;,27964158;,5384974;,6992512;,30104228;,22868869;,8128390;,7901597;,23510561;,10462763;,5215305;,21443520;,9373667;,33623370;,32090116;,11022253;,23152100;,21456152;,29539780;,27993924;,35422477;,29039714;,36709372;,6630674;,21075318;,26496770;,22815227;,35550574;,
7337390;,5138426;,4486643;,8163514;,6008827;,6143683;,6357738;,26851582;,639167;,11304756;,27964271;,5385302;,6994902;,30104229;,23032963;,8156636;,7901613;,23629056;,10464240;,5215764;,21443841;,9375014;,33823241;,32090118;,15798444;,23152101;,21456153;,29539781;,27993925;,35424097;,29039728;,36709375;,6813369;,21102899;,26496771;,22815237;,35550575;,
7337802;,5138494;,4486646;,8272778;,6008829;,6144363;,6358238;,26904757;,1072443;,11305126;,27965578;,5385354;,6999445;,30104230;,23043556;,8160319;,7901657;,23629061;,10465432;,5215765;,21443842;,9376295;,33823242;,32090119;,15804828;,23152102;,21456154;,29539782;,27993926;,35424098;,29039729;,36709376;,7022436;,21102900;,26496772;,22815239;,35550576;,
7337972;,5138495;,4486657;,8419913;,6008916;,6145188;,6359535;,26931690;,997518;,11305130;,27965579;,5385433;,6999561;,30107745;,23048838;,8199030;,7901778;,23629062;,10465700;,5215786;,21444748;,9376301;,33823243;,32090120;,17009181;,23154895;,21456155;,29539784;,27993927;,35426787;,29039730;,36709657;,7049624;,21171417;,26496773;,22815241;,35550577;,
7337973;,5138588;,4486667;,8479672;,6008960;,6145190;,6360481;,27040660;,636512;,11305131;,27965580;,5385740;,7021897;,30114090;,23156432;,8199054;,7901791;,23629063;,10466336;,5216022;,21444749;,9376882;,33823244;,32098902;,17302803;,23154896;,21456156;,29539785;,27993928;,35426817;,29039754;,36709659;,7230473;,21203172;,26496774;,22815245;,35567998;,
7338201;,5138625;,4486678;,8497909;,6009200;,6145435;,6362252;,27040673;,372527;,11305328;,27978153;,5385741;,7029972;,30114091;,23550868;,8264855;,7901852;,23629064;,10466887;,5216283;,21444750;,9377527;,33846435;,32098903;,18242029;,23154897;,21466234;,29539787;,27993929;,35426820;,29047275;,36709670;,7233758;,21252793;,26496775;,22815246;,35650721;,
7338254;,5138637;,4486818;,8524126;,6009319;,6147001;,6363210;,27040709;,784514;,11307278;,27978156;,5385813;,7031376;,30114092;,23599780;,8352692;,7901878;,23629065;,10466987;,5216312;,21444751;,9377528;,33846437;,32098904;,19123677;,23155009;,21466373;,29539788;,27993930;,35426824;,29047277;,36716120;,7585954;,21261925;,26496776;,22819151;,35650722;,
7338492;,5138674;,4486831;,8667245;,6009445;,6147146;,6363496;,27044203;,1870425;,11307281;,27978157;,5385814;,7031757;,30114093;,23679189;,8497319;,7901982;,23629078;,10466995;,5217364;,21445326;,9377549;,33846438;,32098905;,19565759;,23155014;,21466374;,29539789;,27993931;,35426830;,29050249;,36716121;,7828491;,21307045;,26496777;,22819773;,35726937;,
7338493;,5138713;,4486968;,8695180;,6009492;,6147147;,6364029;,27070205;,1100532;,11309019;,27978158;,5386282;,7032598;,30114094;,23793336;,8510184;,7901988;,23629079;,10467173;,5217602;,21445327;,9377550;,33846439;,32098906;,19943641;,23155018;,21466375;,29539791;,27993933;,35426831;,29050255;,36722776;,7862709;,21327154;,26496778;,22819774;,35777477;,
7338743;,5138774;,4487035;,8721905;,6009512;,6147279;,6364190;,27074363;,1909463;,11309020;,27995666;,5386370;,7033442;,30114095;,23815750;,8773029;,7902007;,23629085;,10467449;,5218494;,21472387;,9377773;,33846440;,32098908;,20163817;,23155019;,21466376;,29539792;,28015057;,35428073;,29062469;,36722778;,7927963;,21327947;,26496779;,22819775;,35811817;,
7338795;,5138832;,4487150;,8773368;,6009717;,6148250;,6364305;,27088658;,109370;,11325302;,27997796;,5386371;,7035275;,30114100;,23917376;,8983930;,7902074;,23679198;,10467972;,5219511;,21475654;,9377774;,33846441;,32098909;,20426065;,23155020;,21466377;,29539793;,28015064;,35428083;,29062475;,36729672;,8008120;,21406874;,26496780;,22819776;,35811818;,
